season,player,cricsheet_identifier,cricinfo_id,unique_name,full_name,country,born,age,batting_style,bowling_style,playing_role
2020/21,I Sharma,5bb1a1c4,236779,I Sharma,Ishant Sharma,India,"September 02, 1988, Delhi",33y 10m 23d 0H 0M 0S,Right hand Bat,Right arm Fast medium,Bowler
2020/21,I Udana,ac5ae4af,328026,I Udana,Isuru Udana Tillakaratna,Sri Lanka,"February 17, 1988, Balangoda",34y 5m 8d 0H 0M 0S,Right hand Bat,Left arm Medium fast,Allrounder
2020/21,Imran Tahir,acee4cc4,40618,Imran Tahir,Mohammad Imran Tahir,South Africa,"March 27, 1979, Lahore, Punjab",43y 3m 28d 0H 0M 0S,Right hand Bat,Legbreak Googly,Bowler
2020/21,Ishan Kishan,752f7486,720471,Ishan Kishan,Ishan Pranav Kumar Pandey Kishan,India,"July 18, 1998, Patna, Bihar",24y 0m 7d 0H 0M 0S,Left hand Bat,NA,Wicketkeeper Batter
2020/21,J Yadav,81049310,447587,J Yadav,Jayant Yadav,India,"January 22, 1990, Delhi",32y 6m 3d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Bowler
2020/21,JC Archer,5574750c,669855,JC Archer,Jofra Chioke Archer,England,"April 01, 1995, Bridgetown, Barbados",27y 3m 24d 0H 0M 0S,Right hand Bat,Right arm Fast,Bowler
2020/21,JC Buttler,99b75528,308967,JC Buttler,Joseph Charles Buttler,England,"September 08, 1990, Taunton, Somerset",31y 10m 17d 0H 0M 0S,Right hand Bat,NA,Wicketkeeper Batter
2020/21,JD Unadkat,1e66c162,390484,JD Unadkat,Jaydev Dipakbhai Unadkat,India,"October 18, 1991, Porbandar",30y 9m 7d 0H 0M 0S,Right hand Bat,Left arm Medium,Bowler
2020/21,JDS Neesham,9219eff0,355269,JDS Neesham,James Douglas Sheahan Neesham,New Zealand,"September 17, 1990, Auckland",31y 10m 8d 0H 0M 0S,Left hand Bat,Right arm Medium fast,Batting Allrounder
2020/21,JJ Bumrah,462411b3,625383,JJ Bumrah,Jasprit Jasbirsingh Bumrah,India,"December 06, 1993, Ahmedabad",28y 7m 19d 0H 0M 0S,Right hand Bat,Right arm Fast,Bowler
2020/21,JL Pattinson,f752db61,272465,JL Pattinson,James Lee Pattinson,Australia,"May 03, 1990, Melbourne, Victoria",32y 2m 22d 0H 0M 0S,Left hand Bat,Right arm Fast medium,Bowler
2020/21,JM Bairstow,abb83e27,297433,JM Bairstow,Jonathan Marc Bairstow,England,"September 26, 1989, Bradford, Yorkshire",32y 9m 29d 0H 0M 0S,Right hand Bat,Right arm Medium,Wicketkeeper Batter
2020/21,JO Holder,0f721006,391485,JO Holder,Jason Omar Holder,West Indies,"November 05, 1991, Barbados",30y 8m 20d 0H 0M 0S,Right hand Bat,Right arm Medium fast,Bowling Allrounder
2020/21,JR Hazlewood,03806cf8,288284,JR Hazlewood,Josh Reginald Hazlewood,Australia,"January 08, 1991, Tamworth, New South Wales",31y 6m 17d 0H 0M 0S,Left hand Bat,Right arm Fast medium,Bowler
2020/21,JR Philippe,39086549,1124282,JR Philippe,Joshua Ryan Philippe,Australia,1-Jun-97,25y 1m 24d 0H 0M 0S,Right hand Bat,NA,Wicketkeeper Batter
2020/21,K Gowtham,90de905a,424377,K Gowtham,Krishnappa Gowtham,India,"October 20, 1988, Bangalore, Karnataka",33y 9m 5d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Bowling Allrounder
2020/21,K Rabada,e62dd25d,550215,K Rabada,Kagiso Rabada,South Africa,"May 25, 1995, Johannesburg",27y 2m 0d 0H 0M 0S,Left hand Bat,Right arm Fast,Bowler
2020/21,KA Pollard,a757b0d8,230559,KA Pollard,Kieron Adrian Pollard,West Indies,"May 12, 1987, Tacarigua, Trinidad",35y 2m 13d 0H 0M 0S,Right hand Bat,Right arm Medium,Allrounder
2020/21,Kartik Tyagi,5d2eea49,1122918,Kartik Tyagi,Kartik Tyagi,India,"November 08, 2000, Hapur, Uttar Pradesh",21y 8m 17d 0H 0M 0S,Right hand Bat,Right arm Fast,Bowler
2020/21,KD Karthik,c03f1114,30045,KD Karthik,Krishnakumar Dinesh Karthik,India,"June 01, 1985, Madras (now Chennai), Tamil Nadu",37y 1m 24d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Wicketkeeper Batter
2020/21,KH Pandya,5b8c830e,471342,KH Pandya,Krunal Himanshu Pandya,India,"March 24, 1991, Ahmedabad, Gujarat",31y 4m 1d 0H 0M 0S,Left hand Bat,Slow Left arm Orthodox,Allrounder
2020/21,KK Ahmed,a2f46292,942645,KK Ahmed,Khaleel Khursheed Ahmed,India,"December 05, 1997, Tonk, Rajasthan",24y 7m 20d 0H 0M 0S,Right hand Bat,Left arm Medium,Bowler
2020/21,KK Nair,944533a5,398439,KK Nair,Karun Nair,India,"December 06, 1991, Jodhpur, Rajasthan",30y 7m 19d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Top order Batter
2020/21,KL Nagarkoti,b4f5c2d9,1070188,KL Nagarkoti,Kamlesh Lachham Nagarkoti,India,"December 28, 1999, Barmer, Rajasthan",22y 6m 27d 0H 0M 0S,Right hand Bat,Right arm Fast,Bowler
2020/21,KL Rahul,b17e2f24,422108,KL Rahul,Kannaur Lokesh Rahul,India,"April 18, 1992, Bangalore, Karnataka",30y 3m 7d 0H 0M 0S,Right hand Bat,NA,Opening Batter
2020/21,KM Jadhav,99d63244,290716,KM Jadhav,Kedar Mahadav Jadhav,India,"March 26, 1985, Pune, Maharashtra",37y 3m 29d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Batting Allrounder
2020/21,KS Williamson,d027ba9f,277906,KS Williamson,Kane Stuart Williamson,New Zealand,"August 08, 1990, Tauranga",31y 11m 17d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Top order Batter
2020/21,Kuldeep Yadav,8d2c70ad,559235,Kuldeep Yadav,Kuldeep Yadav,India,"December 14, 1994, Kanpur, Uttar Pradesh",27y 7m 11d 0H 0M 0S,Left hand Bat,Left arm Wrist spin,Bowler
2020/21,KV Sharma,119678fd,30288,KV Sharma,Karn Vinod Sharma,India,"October 23, 1987, Meerut, Uttar Pradesh",34y 9m 2d 0H 0M 0S,Left hand Bat,Legbreak Googly,Bowler
2020/21,L Ngidi,f834dcfc,542023,L Ngidi,Lungisani True-man Ngidi,South Africa,"March 29, 1996, Durban, Natal",26y 3m 26d 0H 0M 0S,Right hand Bat,Right arm Fast medium,Bowler
2020/21,LH Ferguson,2f9d0389,493773,LH Ferguson,Lachlan Hammond Ferguson,New Zealand,"June 13, 1991, Auckland",31y 1m 12d 0H 0M 0S,Right hand Bat,Right arm Fast,Bowler
2020/21,M Ashwin,e2db2409,528067,M Ashwin,Murugan Ashwin,India,"September 08, 1990, Chennai, Tamil Nadu",31y 10m 17d 0H 0M 0S,Right hand Bat,Legbreak Googly,Bowler
2020/21,M Prasidh Krishna,85e0cf10,917159,M Prasidh Krishna,Muralikrishna Prasidh Krishna,India,"February 19, 1996, Bangalore, Karnataka",26y 5m 6d 0H 0M 0S,Right hand Bat,Right arm Fast medium,Bowler
2020/21,M Vijay,4b57e452,237095,M Vijay,Murali Vijay,India,"April 01, 1984, Chennai",38y 3m 24d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Opening Batter
2020/21,MA Agarwal,00ea847a,398438,MA Agarwal,Mayank Anurag Agarwal,India,"February 16, 1991, Bangalore, Karnataka",31y 5m 9d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Batter
2020/21,Mandeep Singh,c3a96caf,398506,Mandeep Singh,Mandeep Singh,India,"December 18, 1991, Jalandhar, Punjab",30y 7m 7d 0H 0M 0S,Right hand Bat,Right arm Medium,Allrounder
2020/21,MJ Santner,e4a0deae,502714,MJ Santner,Mitchell Josef Santner,New Zealand,"February 05, 1992, Hamilton",30y 5m 20d 0H 0M 0S,Left hand Bat,Slow Left arm Orthodox,Bowling Allrounder
2020/21,MK Lomror,da934ee8,853265,MK Lomror,Mahipal Krishan Lomror,India,"November 16, 1999, Nagaur, Rajasthan",22y 8m 9d 0H 0M 0S,Left hand Bat,Slow Left arm Orthodox,Allrounder
2020/21,MK Pandey,93b4fc78,290630,MK Pandey,Manish Krishnanand Pandey,India,"September 10, 1989, Nainital, Uttaranchal",32y 10m 15d 0H 0M 0S,Right hand Bat,Right arm Medium,Top order Batter
2020/21,MM Ali,bb351c23,8917,MM Ali,Moeen Munir Ali,England,"June 18, 1987, Birmingham",35y 1m 7d 0H 0M 0S,Left hand Bat,Right arm Offbreak,Batting Allrounder
2020/21,MM Sharma,759ac88f,537119,MM Sharma,Mohit Mahipal Sharma,India,"September 18, 1988, Ballabhgarh, Haryana",33y 10m 7d 0H 0M 0S,Right hand Bat,Right arm Medium,Bowler
2020/21,Mohammad Nabi,62af8546,25913,Mohammad Nabi,Mohammad Nabi,Afghanistan,"January 01, 1985, Loger, Afghanistan",37y 6m 24d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Allrounder
2020/21,Mohammed Shami,8cf9814c,481896,Mohammed Shami,Mohammed Shami Ahmed,India,"September 03, 1990, Amroha, Uttar Pradesh",31y 10m 22d 0H 0M 0S,Right hand Bat,Right arm Fast,Bowler
2020/21,Mohammed Siraj,2f49c897,940973,Mohammed Siraj,Mohammed Siraj,India,"March 13, 1994, Hyderabad",28y 4m 12d 0H 0M 0S,Right hand Bat,Right arm Medium fast,Bowler
2020/21,Monu Kumar,fb24e76c,694209,Monu Kumar,Monu Kumar Singh,India,"November 05, 1994, Ranchi, Bihar",27y 8m 20d 0H 0M 0S,Right hand Bat,Right arm Medium,Bowling Allrounder
2020/21,MP Stoinis,d9273ee7,325012,MP Stoinis,Marcus Peter Stoinis,Australia,"August 16, 1989, Perth",32y 11m 9d 0H 0M 0S,Right hand Bat,Right arm Medium,Batting Allrounder
2020/21,MR Marsh,3d8feaf8,272450,MR Marsh,Mitchell Ross Marsh,Australia,"October 20, 1991, Attadale, Perth",30y 9m 5d 0H 0M 0S,Right hand Bat,Right arm Medium,Allrounder
2020/21,MS Dhoni,4a8a2e3b,28081,MS Dhoni,Mahendra Singh Dhoni,India,"July 07, 1981, Ranchi, Bihar (now Jharkhand)",41y 0m 18d 0H 0M 0S,Right hand Bat,Right arm Medium,Wicketkeeper Batter
2020/21,Mujeeb Ur Rahman,7d92277a,974109,Mujeeb Ur Rahman,Mujeeb Ur Rahman,Afghanistan,"March 28, 2001, Khost",21y 3m 27d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Bowler
2020/21,N Jagadeesan,bd54eef5,1048813,N Jagadeesan,Narayan Jagadeesan,India,"December 24, 1995, Coimbatore, Tamil Nadu",26y 7m 1d 0H 0M 0S,Right hand Bat,NA,Opening Batter
2020/21,N Pooran,3241e3fd,604302,N Pooran,Nicholas Pooran,West Indies,"October 02, 1995, Trinidad",26y 9m 23d 0H 0M 0S,Left hand Bat,Right arm Offbreak,Wicketkeeper Batter
2020/21,N Rana,fb2d1dda,604527,N Rana,Nitish Rana,India,"December 27, 1993, Delhi",28y 6m 28d 0H 0M 0S,Left hand Bat,Right arm Offbreak,Middle order Batter
2020/21,NM Coulter-Nile,56ab442f,261354,NM Coulter-Nile,Nathan Mitchell Coulter-Nile,Australia,"October 11, 1987, Osborne Park, Western Australia",34y 9m 14d 0H 0M 0S,Right hand Bat,Right arm Fast,Bowling Allrounder
2020/21,NA Saini,21d4e29b,700167,NA Saini,Navdeep Amarjeet Saini,India,"November 23, 1992, Karnal, Haryana",29y 8m 2d 0H 0M 0S,Right hand Bat,Right arm Fast,Bowler
2020/21,NS Naik,aedc3b7c,554700,NS Naik,Nikhil Shankar Naik,India,"November 09, 1994, Savantwadi, Maharashtra",27y 8m 16d 0H 0M 0S,Right hand Bat,NA,Wicketkeeper Batter
2020/21,P Dubey,ed5a5510,777515,P Dubey,Praveen Dubey,India,"July 01, 1993, Azamgarh, Uttar Pradesh",29y 0m 24d 0H 0M 0S,Right hand Bat,Legbreak Googly,Bowler
